,name,formatted_address,rating,types,lat,lng,id,place_id
35,Forest Park,"Myrtle Ave, Woodhaven, NY 11421, USA",4.5,"park, point_of_interest, establishment",40.7040764,-73.84591019999999,e8c3f8fa0b194b3f3db20c96eb676977a6c5df2b,ChIJl7IPOQ9ewokRTrH0Stn1Rhg
36,Columbus Park,"Mulberry Street &, Baxter St, New York, NY 10013, United States",4.1,"park, point_of_interest, establishment",40.7156618,-73.9999961,e447eef7610ff9b20f12fc5c4d9f5b888ee84552,ChIJZQD10CZawokRCuvDW1oLE-Y
37,The High Line,"New York, NY 10011, USA",4.7,"park, point_of_interest, establishment",40.7479925,-74.0047649,72dc79d023feec77725d7336e7c46fee27805319,ChIJ5bQPhMdZwokRkTwKhVxhP1g
38,Juniper Valley Park,"80th St., Juniper Blvd. N, Juniper Blvd. S, Middle Village, NY 11379, United States",4.7,"park, point_of_interest, establishment",40.720497,-73.8796412,61c567aae7556de1c9bfd0e7abaffdbd2e52ed03,ChIJwaaRmmdewokRTRadCEvkHnA
39,Sara D. Roosevelt Park,"Chrystie St &, Forsyth St, New York, NY 10002, United States",3.9,"park, point_of_interest, establishment",40.7217408,-73.9915425,c91788ad6990d3c221ff6168995901e4cc70cc5b,ChIJX0-MTYZZwokR0L585ip8P18
40,Sakura Park,"3916, 500 Riverside Dr, New York, NY 10027, United States",4.5,"park, point_of_interest, establishment",40.8127856,-73.9622491,911f08e428cceacc478c2aa03da7b4b9cb940d78,ChIJ6ZV3WUD2wokRd56jEa1BSjg
41,Pelham Bay Park,"Watt Avenue &, Middletown Rd, Bronx, NY 10465, United States",4.4,"park, lodging, point_of_interest, establishment",40.8654997,-73.8091736,ae675aac3963f6221a0b6aff482edaa0bef1e4a6,ChIJ0yDZfqCMwokR4_gc794XRHA
42,Union Square Park,"201 Park Ave S, New York, NY 10003, USA",4.5,"park, point_of_interest, establishment",40.7358235,-73.9905215,ba0fb5cd74f8656dc1be451bf69acba17b7cfea4,ChIJuwazLZ9ZwokRoDhp6p5_XCo
43,Astoria Park,"19 19th St, Astoria, NY 11105, USA",4.6,"park, point_of_interest, establishment",40.7792459,-73.9229654,e32486c0c25fd7387d5dd89f678197cc75d04e3d,ChIJhTKnW1pfwokRybwkvof4QWs
44,Mount Prospect Park,"Eastern Pkwy, Brooklyn, NY 11238, USA",4.5,"park, point_of_interest, establishment",40.6717046,-73.96675239999999,7b02a28c1b6a331e2b5a5baa650bc72590c94a94,ChIJAYbjmwlbwokReniI6h1d49E
45,Gantry Plaza State Park,"4-09 47th Rd, Long Island City, NY 10007, USA",4.7,"park, point_of_interest, establishment",40.7455077,-73.9587485,546280eddd86659a1d2e9ca26b6fd30df9b1c866,ChIJ7eAADSJawokRObgUbl1g6mk
46,South Slope Dog Run,"Brooklyn, NY 11215, USA",3.9,"park, point_of_interest, establishment",40.6609634,-73.9880527,096ff56a778f1368f08f77c0c004abdce2b6dfec,ChIJne7UReFawokRVTnh7XKHt5k
47,Vesuvio Playground,"101 Thompson St, New York, NY 10012, USA",4.3,"park, point_of_interest, establishment",40.7253366,-74.0025474,95719923d3a85ddc578da0f7d09ed213c9e1d01d,ChIJy4wBT4xZwokRlPlUcvHPRBE
48,Battery Park City Parks,"75 Battery Pl, New York, NY 10280, USA",5.0,"local_government_office, park, point_of_interest, establishment",40.7067678,-74.0171771,c4ffd85ccfad5875320e82055126e77069f92f71,ChIJ21_PURBawokRsSwjFUtw4i8
49,East River State Park Dog Run,"90 Kent Ave, Brooklyn, NY 11249, USA",3.1,"park, point_of_interest, establishment",40.7215092,-73.9609104,2040bf05b0df53fea6dbe149142f817fa520bbbc,ChIJ2bbP6WdZwokR_GMDsF65Wf4
50,New York Vietnam Veterans Memorial Plaza,"55 Water St, New York, NY 10041, USA",4.4,"park, point_of_interest, establishment",40.7026773,-74.0097895,f37af8a995f15b95c6ac6cc8bd7ec5ee6a19d397,ChIJ6UIVsxVawokR3eZJUCIPr3E
51,Socrates Sculpture Park,"32-01 Vernon Blvd, Long Island City, NY 11106, USA",4.3,"park, point_of_interest, establishment",40.768479,-73.9366363,d05f4c3d96f29273f6fe90bb73c3f0591c48b591,ChIJvcjmWLVYwokRFz2FMdi00cA
52,Greeley Square Park,"North Broadway, New York, NY 10001, USA",4.3,"park, point_of_interest, establishment",40.7487156,-73.9882971,24056f7b25fbba87fb322682005e38be509373b5,ChIJEeWrKalZwokRg6qlyNqcv2A
53,Battery Park,"New York, NY 10004, USA",4.5,"park, point_of_interest, establishment",40.7032775,-74.0170279,58fc4a0c3ef0ffc426a52c0ea131e1bd7b8d7084,ChIJraKL-BJawokREpxDmF5GcL4
54,James J Walker Park,"Hudson St, New York, NY 10013, USA",4.2,"park, point_of_interest, establishment",40.7298199,-74.0063953,1a866ece0876016d46376a71418638b526d85436,ChIJz1YttJJZwokRZtZyCKbuzMU
55,Freshkills Park,"Staten Island, NY 10314, USA",3.8,"park, point_of_interest, establishment",40.5773669,-74.18616159999999,7c3bb99c8b81313aed1f6e478f55d51cfc93c9d1,ChIJt5Y1K3xLwokRcrFMDAs6WGo
56,Tribeca Park,"8 Beach St, New York, NY 10013, USA",4.4,"park, point_of_interest, establishment",40.72019040000001,-74.005545,de0fe4b2c12856dd22b4fef8db36ed442871e608,ChIJFVr4xopZwokRXbYt0DfWPoU
57,Governors Island Picnic Point,"910 Gresham Rd, Brooklyn, NY 11231, USA",4.7,"park, point_of_interest, establishment",40.6854942,-74.02597279999999,6396548ac71a1bc5ff465659a97915f19acf2f63,ChIJozrGZ2VawokRhCYCtqZjo2E
58,Corlears Hook Park,"397 FDR Dr., New York, NY 10002, USA",4.2,"park, point_of_interest, establishment",40.7116965,-73.9796972,9e7ae898ce4397465990c8d0dac7537dcf084aa1,ChIJbZSkRNRbwokRdMAaOge7PUU
59,St. Vartan Park,"1st Avenue &, E 35th St, New York, NY 10016, United States",4.2,"park, point_of_interest, establishment",40.7451124,-73.9736293,182780cb7a5a8f32d24144915e3e777bf4e517e5,ChIJ61QpcwVZwokRKRSfanl07Ro
0,The Shops at Columbus Circle,"10 Columbus Cir, New York, NY 10019, USA",4.3,"shopping_mall, point_of_interest, establishment",40.7686013,-73.98321159999999,63543c9ef29f2a3e695988e01f33632131fcab88,ChIJp3PsL_ZYwokRdBcE-3KTjrg
1,Shopping Girlfriend NYC,"315 W 39th St, New York, NY 10018, USA",5.0,"clothing_store, store, point_of_interest, establishment",40.7559712,-73.99204519999999,f5f347f8a0a8ef4102ade971db12aa7761e76ec8,ChIJUdrSNb5ZwokRsoOdOHCNBQk
2,Manhattan Mall,"100 West 33rd Street, New York, NY 10001, USA",3.9,"shopping_mall, point_of_interest, establishment",40.7492663,-73.9893112,c9135f5a551204ca6a67d4aed2d39586a1763c32,ChIJ6-70LKlZwokRzdXlGpoA_so
3,Westfield World Trade Center,"185 Greenwich St, New York, NY 10007, USA",4.6,"shopping_mall, shoe_store, department_store, clothing_store, store, restaurant, point_of_interest, food, establishment",40.7114771,-74.011478,5fd9855f3162a0eddc350ba4d81e12b1ba725725,ChIJ4fd_MRpawokRHr3yLkECrOE
4,Staten Island Mall,"2655 Richmond Ave, Staten Island, NY 10314, USA",4.2,"shopping_mall, point_of_interest, establishment",40.5816575,-74.16608,06d74dad88397aefb8cd5d75ddd9c6c161152a60,ChIJMQW5NIdLwokR8jmOUJsxtso
5,South Street Seaport,"89 South St, New York, NY 10038, USA",4.3,"shopping_mall, point_of_interest, establishment",40.7056185,-74.0027446,fd423448c5594d09b3e4282d6c02ef80eb243d44,ChIJ48y8-TxawokROJTPwB3cxz8
6,Queens Center,"90-15 Queens Blvd, Elmhurst, NY 11373, USA",4.4,"shopping_mall, clothing_store, store, restaurant, point_of_interest, food, establishment",40.734682,-73.8699788,fa4ed3537b03de812d6993a06d7802bcba1659ea,ChIJA7Ciw0tewokRWJrqRqhFJBs
7,The Mills at Jersey Gardens,"651 Kapkowski Rd, Elizabeth, NJ 07201, USA",4.4,"shopping_mall, point_of_interest, establishment",40.659951,-74.1710706,c7e42a7b648220b40a72556cf8c79d83cecb0835,ChIJixQeNIBNwokRItXUV8ujLjQ
8,"Michael's, The Consignment Shop for Women","1125 Madison Ave, New York, NY 10028, USA",4.8,"clothing_store, store, point_of_interest, establishment",40.779633,-73.95926399999999,c383297ccdd1501f6c69685378165e16d1a0379c,ChIJCz0I15VYwokRWwJb-C1gnhA
9,Artists & Fleas SoHo,"568 Broadway, New York, NY 10012, USA",4.2,"shopping_mall, point_of_interest, establishment",40.724298,-73.997384,7f4b55a6eb3e0f60eae3581cfdcd08906b87e00b,ChIJh5ifHI9ZwokR_UFmNmGu77k
10,Gabriella New York Bridal Salon,"155 Wooster St #3W, New York, NY 10012, USA",3.5,"clothing_store, store, point_of_interest, establishment",40.7263585,-73.999425,d8d76402f7eaeeb36b37adca671211b5d42af5b2,ChIJUa2ua45ZwokRuSqn852lHLw
11,Creatures of Comfort,"205 Mulberry St, New York, NY 10012, USA",3.7,"clothing_store, store, point_of_interest, establishment",40.721625,-73.99653099999999,61b230f677f6bf6db769b986af1562fc75db68a5,ChIJlysAx4hZwokRQ9n294wZZRw
12,Diplomatic Duty Free Shops of New York,"866 2nd Ave 2nd floor, New York, NY 10017, USA",4.5,"jewelry_store, clothing_store, store, point_of_interest, food, establishment",40.752506,-73.969917,b3c7b4915357628dbb439e19b4244d45a4418485,ChIJIfKmQx1ZwokRAiuTngo5f_A
13,Town Shop Lingerie- Bra Fittings,"2270 Broadway, New York, NY 10024, USA",4.7,"clothing_store, store, point_of_interest, establishment",40.785495,-73.97852,c7107d782b540f4dad274352594c17059d9b3298,ChIJ84o3QYZYwokRU4WDDB3U3xs
14,Jean Shop,"37 Crosby St, New York, NY 10013, USA",4.6,"clothing_store, store, point_of_interest, establishment",40.72094850000001,-73.9992418,711ce8949fb459a814e2518f469a18bb4155d775,ChIJEceghMBZwokR-SL1kz_fs_c
15,Lovely Bride New York,"182 Duane St, New York, NY 10013, USA",4.3,"clothing_store, store, point_of_interest, establishment",40.717149,-74.010093,55d2109c95ca770fed0243ec287a26de74e63134,ChIJ55edVx5awokRQSZUxYUFZd8
16,Macy's eSpot Kiosk,"13650 Roosevelt Ave, Flushing, NY 11354, USA",3.3,"shopping_mall, electronics_store, store, point_of_interest, establishment",40.7597704,-73.82858759999999,4e5484364bf0e74425d497f798ba2b04aa5d2a01,ChIJlQngsxFgwokR04_HhWdf0Hc
17,New York Vintage Inc,"117 W 25th St, New York, NY 10001, USA",4.4,"clothing_store, store, point_of_interest, establishment",40.744631,-73.99261899999999,477434aefd07925fddd50341484b4373980120a4,ChIJaQPEGqVZwokRIKb19abLH7A
18,The Shop at NBC Studios,"30 Rockefeller Plaza, New York, NY 10112, USA",4.2,"store, point_of_interest, establishment",40.75932,-73.980058,9c151ae558f436e7effae0407f1d9380fa4da5c5,ChIJNZvR1v5YwokRadepdoJ17Vg
19,Genes Café Madison Avenue,"660 Madison Ave Fl 8, New York, NY 10065, USA",3.8,"cafe, store, point_of_interest, food, establishment",40.7646914,-73.9711429,c7d6eaaee683e79e49df30c6ef1355d64a01e5e7,ChIJrekR3-9YwokRzwy1f2cu1So
20,Cobblestones,"314 E 9th St, New York, NY 10003, USA",4.0,"clothing_store, store, point_of_interest, establishment",40.7288016,-73.98654429999999,ba5119fb4e222306bc3ee60eb174ccfb421f8474,ChIJiynfUJxZwokRMxyZrmpvJ1I
21,Housing Works Thrift Shops,"130 Crosby St, New York, NY 10012, USA",4.1,"clothing_store, home_goods_store, store, point_of_interest, establishment",40.7247093,-73.9963908,8fa43757bd0d1a41af2487d9afac7f24d2551992,ChIJ0WA5C49ZwokRlwCBkmzkUdo
22,SHOP UNTITLED,"27 W 8th St, New York, NY 10011, USA",4.8,"clothing_store, store, point_of_interest, establishment",40.7329667,-73.99776969999999,7952596ec47106dfdd95d0831d005cc9e14de962,ChIJc1jRK5dZwokRankYrf0jb88
23,Style Room NYC Shopping Tours,"225 W 34th St, New York, NY 10122, USA",5.0,"travel_agency, point_of_interest, establishment",40.7518134,-73.9916803,8a9c5caa413ae37fb43afd444cc02aba31608136,ChIJSfvCLKxZwokRJMq5NzUVYoc
24,Housing Works Thrift Shops,"245 W 10th St, New York, NY 10014, USA",4.6,"furniture_store, clothing_store, home_goods_store, store, point_of_interest, establishment",40.7339353,-74.0058945,a63cdf847d242e6efc51757f3b92d4877771b93c,ChIJo_reqJRZwokRAHCtJNsmaXM
25,The Hat Shop,"120 Thompson St, New York, NY 10012, USA",4.7,"clothing_store, store, point_of_interest, establishment",40.7259702,-74.00157639999999,4cd1c65a60e8fc674a67f8f80066b94eef8df2a8,ChIJGfIczI1ZwokRTQYwO6wDF04
26,Housing Works Thrift Shops,"2569 Broadway, New York, NY 10025, USA",4.2,"art_gallery, furniture_store, clothing_store, home_goods_store, store, point_of_interest, establishment",40.7951431,-73.97176879999999,ec6065da5aac00afef522bb43a83a90bb3425c0f,ChIJEbZQeSj2wokR2SRfjJHS408
27,ZTrend New York Shopping Tours,"1186 Broadway, New York, NY 10001, USA",5.0,"point_of_interest, establishment",40.7456539,-73.9884615,1bb16d7d8786de8789e8bf966effea544a7d914c,ChIJsWyiBKZZwokRk2cvdrMELXY
28,The New York Public Library Shop,"475 5th Ave, New York, NY 10018, USA",4.6,"library, book_store, store, point_of_interest, establishment",40.75246,-73.9811434,b999fde40afde8120fd743c6079d606cd83a1552,ChIJJcFX6alZwokRPElLWaXkTeA
29,Limelight Shops,"47 W 20th St, New York, NY 10011, USA",3.8,"shopping_mall, point_of_interest, establishment",40.7410753,-73.9937405,0810f49018fb50e720e1eab4ba852ccb858f7d34,ChIJhbETRaNZwokRYxrLpnVTijg
30,Raaka Chocolate,"64 Seabring St, Brooklyn, NY 11231, USA",4.8,"store, point_of_interest, food, establishment",40.68143670000001,-74.0071505,2fc610a0d35dbaf40de1f68c0180d473d8e00554,ChIJFyq4ScFbwokRwMJWGE6ad1o
31,The Plaza Boutique,"The Plaza Hotel, 1 W 58th St, New York, NY 10019, United States",4.7,"clothing_store, store, point_of_interest, establishment",40.7641638,-73.97445689999999,cd774ae32e5a3034cb19c0b4a1909620335742a7,ChIJXeTBhfBYwokRz6A4gM1j3_k
32,Designer Loft,"226 W 37th St, Second Floor, New York, NY 10018, United States",4.1,"clothing_store, store, point_of_interest, establishment",40.75331,-73.99059199999999,0390c9a196075d2ae794cee5956bc53909cb289d,ChIJr_LzXKxZwokRp5lz8T6it58
33,Fragrance Shop New York,"65 E 4th St, New York, NY 10003, USA",4.6,"clothing_store, store, point_of_interest, establishment",40.726808,-73.99067289999999,d81cf9bf2a82703a03f64e402626eab9334ba8bf,ChIJC-foeZtZwokRQrBWLT3le88
34,Housing Works Thrift Shops,"119 Chambers St, New York, NY 10007, USA",3.8,"furniture_store, clothing_store, home_goods_store, store, point_of_interest, establishment",40.7154113,-74.00842899999999,4f1fca60f2a5e92eb840185df06855d60e368dae,ChIJG2DVFx9awokRaIrPM2exvaU
35,T-Pop Shop NYC,"59 Franklin St, New York, NY 10013, USA",0.0,"clothing_store, store, point_of_interest, establishment",40.717346,-74.003337,a5ab818d94f692e566a7767adc5f3a77d1c69655,ChIJ1UgPiyBawokRFG48GADz120
36,NYC Velo,"66 2nd Ave, New York, NY 10003, USA",4.6,"bicycle_store, store, point_of_interest, establishment",40.7258825,-73.9893093,e09c8f98a54c376dd2abadbca725eec65e55eb89,ChIJ0Tw5r4RZwokRiO2CpQQA1m0
37,NYC Velo Hell's Kitchen,"590 W 45th St, New York, NY 10036, USA",4.5,"bicycle_store, store, point_of_interest, establishment",40.7625199,-73.9966348,3afc05e65e44dff6e5e7d5a46ff8e1528316e0f6,ChIJHaHScU5YwokRLT4Io-to9Pc
38,Time Square,"345 W 35th St, New York, NY 10001, USA",4.7,"shopping_mall, point_of_interest, establishment",40.7536704,-73.9946686,c3d4ad87e8a0a1a863c99c3cf2f921518c2bd198,ChIJu2zgh61ZwokRu-BPG0fOCh8
39,Dover Street Market New York,"160 Lexington Ave, New York, NY 10016, USA",4.4,"clothing_store, store, point_of_interest, establishment",40.7440962,-73.9817188,2130ab0bfad8b1bfc2c7d792a5f8a7349517b3e7,ChIJTS9-FAhZwokRcbse7lr_jHA
40,Brookfield Place,"230 Vesey St, New York, NY 10281, USA",4.5,"shopping_mall, point_of_interest, establishment",40.7127168,-74.01528239999999,30005ece85c57803e290712f5f70ffc105849cb9,ChIJy8jTDBtawokRB9wNyxemSw8
41,Necessary Clothing,"443 Broadway, New York, NY 10013, USA",2.3,"clothing_store, store, point_of_interest, establishment",40.720157,-74.0010544,43d3f3f2a6184493a12a73967f2a5db672e153b8,ChIJt41PJopZwokRacUl10saeGA
42,NYC Smoke Shop & Vape Shop,"12 John St, New York, NY 10038, USA",4.2,"store, point_of_interest, establishment",40.7098644,-74.0090517,84963c252168d334e7d6a50d922c60c23b0582c6,ChIJ5f4tLBhawokRut96Q4N690k
43,"Grand St & Bowery, Manhattan, NY","Bowery & Grand St, New York, NY 10013, United States",0.0,"shopping_mall, point_of_interest, establishment",40.7184706,-73.9948124,79b3dafcdaf759a93a86ec0c72c9d36803a3e605,ChIJt-CyCohZwokRARlkL446WW0
44,The Seaport District,"19 Fulton St, New York, NY 10038, USA",4.6,"shopping_mall, point_of_interest, establishment",40.7070877,-74.003546,ee1d7d900f2dfb351b344464139b7a274dc591fa,ChIJh6Pk4TxawokRQn2vBz09L-M
45,Artists & Fleas,"88 10th Ave, New York, NY 10011, USA",4.3,"art_gallery, clothing_store, electronics_store, home_goods_store, store, point_of_interest, establishment",40.7428772,-74.00737409999999,6a7222e9369d59c686855dde3466390ea6c446a6,ChIJo6ZHsMBZwokRBCS2f2XuMVU
46,New York & Company,"1453 Metropolitan Ave #7, Bronx, NY 10462, USA",3.8,"shoe_store, jewelry_store, clothing_store, store, point_of_interest, establishment",40.8370978,-73.8609542,63f23ddcf39b914fae5e7e9ca5e340e4c1a06203,ChIJXxqwNr_0wokRo2CQ4vlQggI
47,Toga Bike Shop,"110 West End Ave, New York, NY 10023, USA",3.3,"bicycle_store, store, point_of_interest, establishment",40.7748037,-73.98785579999999,7ddf99258c35c426552e38fcd788c6c6d9bf641e,ChIJQ9MPHF5YwokRNOs38qSxDM8
48,Dehati Mall,"New York, NY 10007, USA",5.0,"shopping_mall, point_of_interest, establishment",40.7160722,-74.004954,1bd0aad230b6004268df5d440cd236880ffdcdd2,ChIJn2p1tSFawokRCCMGHsSwZY4
49,Tangchao Inc,"114,, 88 E Broadway, New York, NY 10002, United States",5.0,"shopping_mall, point_of_interest, establishment",40.7138354,-73.99414030000001,beda2db3551bed6e9d932fd00bb44c4f0691db2e,ChIJq3ALmyhawokRUoR_1x4s2PY
50,Exit9 Gift Emporium NYC,"51 Avenue A, New York, NY 10009, USA",4.5,"home_goods_store, store, point_of_interest, establishment",40.7241016,-73.9852646,8f457dedae6fe1f79ce62f0a6a22221c03aedf14,ChIJOzIewIJZwokRlex7MS_C-hQ
51,New York & Company,"409 Gateway Dr, Brooklyn, NY 11239, USA",4.2,"shoe_store, jewelry_store, clothing_store, store, point_of_interest, establishment",40.6532669,-73.87187759999999,ef8ef5e204246bb7737052ad0b3fff4411f2c122,ChIJeQYDhQ5dwokRyqawBQIG_TM
52,Macy's,"151 W 34th St, New York, NY 10001, USA",4.3,"department_store, shoe_store, jewelry_store, furniture_store, clothing_store, home_goods_store, store, point_of_interest, establishment",40.7508025,-73.98948349999999,e04114820206890ff0155d2f7a6f7efc0903fb9b,ChIJ3xjWra5ZwokRrwJ0KZ4yKNs
53,Strand Bookstore,"828 Broadway, New York, NY 10003, USA",4.8,"book_store, store, point_of_interest, establishment",40.73331700000001,-73.9909639,e00fc357335dd6213a1bbf3de746d61e91d458b5,ChIJnSKGEJlZwokRQIpiCvzKzV4
54,Fujifilm Wonder Photo Shop,"176 5th Ave, New York, NY 10010, USA",4.1,"electronics_store, home_goods_store, store, point_of_interest, establishment",40.7411545,-73.9900821,3d9399f53ac0de5a6ccad35d16d7878d4d96f789,ChIJg1K29aNZwokRbrJKbWmtBeA
55,Ministry of Tomorrow - Vegan Luxury Designer Leather Hand Bags NY,"185 Greenwich St, New York, NY 10007, USA",5.0,"shopping_mall, point_of_interest, establishment",40.71103919999999,-74.01174840000002,dd5724a1c70c01957fe074bbfe8eb346ce504130,ChIJx_I4jRlawokRttXSQolQatk
56,The Drama Book Shop Inc,"250 W 40th St #1, New York, NY 10018, USA",4.8,"book_store, store, point_of_interest, establishment",40.7554504,-73.9898286,a71a042cb58bd6b021d51b98c6195d3d82254ab5,ChIJKwlmsKxZwokRfLTqxrJvDzY
57,Landmark Coffee Shop,"158 Grand St, New York, NY 10013, USA",4.0,"cafe, store, restaurant, point_of_interest, food, establishment",40.7199563,-73.99862499999999,9fbb100abd8300d77b0cd6babc31f2b74e5e8f2a,ChIJN66GpolZwokRAPJSwkC8FtE
58,New York & Company,"30-37 Steinway St #30, Astoria, NY 11103, USA",3.7,"shoe_store, jewelry_store, clothing_store, store, point_of_interest, establishment",40.762637,-73.9155396,5797e1670cc677d7e900cc1469fcd1b651a22bc8,ChIJ6czb_T5fwokRUE1hE-pyv5Q
59,Disney Store,"1540 Broadway, New York, NY 10036, USA",4.5,"clothing_store, store, point_of_interest, establishment",40.7582571,-73.9850313,9f6776e9380b8d7ae0d5978db32f3b7c8bd87aa8,ChIJf2_0qFVYwokRcbTtlS60Vqg
0,The High Line,"New York, NY 10011, USA",4.7,"park, point_of_interest, establishment",40.7479925,-74.0047649,72dc79d023feec77725d7336e7c46fee27805319,ChIJ5bQPhMdZwokRkTwKhVxhP1g
1,Top of the Rock,"30 Rockefeller Plaza, New York, NY 10112, USA",4.7,"point_of_interest, establishment",40.7591164,-73.9795433,e05462d15e6f301386934e30734e0c6d39636b95,ChIJe7vKMf9YwokRIMYfDz7iF9o
2,Things To Do In New York,"200 Park Ave 19th Floor, New York, NY 10166, United States",3.5,"point_of_interest, establishment",40.7534339,-73.9766921,76dea99e2d7f869a92cbb79e3647c7af0318cb15,ChIJBw12GwJZwokRCoPEwRCi3G0
3,Statue of Liberty National Monument,"New York, NY 10004, USA",4.6,"park, point_of_interest, establishment",40.6892494,-74.04450039999999,5a0d7e67078e35af0c456a277df9ffba7c1e4da6,ChIJPTacEpBQwokRKwIlDXelxkA
4,One World Observatory,"285 Fulton St, New York, NY 10006, USA",4.6,"restaurant, point_of_interest, food, establishment",40.7133444,-74.0133677,48cd459142d91a750ab1ac00141e799d2a7c1bfb,ChIJTWE_0BtawokRVJNGH5RS448
5,9/11 Memorial,"180 Greenwich St, New York, NY 10007, USA",4.8,"park, point_of_interest, establishment",40.7114743,-74.0134432,375f41aa9a1bff7c3766d2f5d80f21bd56487236,ChIJRcvoOxpawokR7R4dQMXMMPQ
6,The Metropolitan Museum of Art,"1000 5th Ave, New York, NY 10028, USA",4.8,"art_gallery, museum, point_of_interest, establishment",40.7794366,-73.963244,f732f202150af1f14ae8a057a1014ceea6b33fc4,ChIJb8Jg9pZYwokR-qHGtvSkLzs
7,Brooklyn Botanic Garden,"990 Washington Ave, Brooklyn, NY 11225, USA",4.6,"park, point_of_interest, establishment",40.6694113,-73.96237359999999,01c3d364db2c0228e835480edc1204691a3b20a4,ChIJwYu_aA5bwokR2lxjW-QvQlc
8,New York Explorer Pass®,"151 W 34th St, New York, NY 10001, USA",4.6,"travel_agency, point_of_interest, establishment",40.7508054,-73.9894432,563011c420c40f6d47939cbaf10f2670ef2e29c4,ChIJs6UWAT1awokRQopDDN7vSwo
9,Gulliver's Gate,"216 W 44th St, New York, NY 10036, USA",4.6,"museum, point_of_interest, establishment",40.757584,-73.986995,22c5ab41a505113233d98ef454e1a9a91100f713,ChIJB3jt8VRYwokR3usmhiCep0o
10,Prospect Park,"Brooklyn, NY 11225, USA",4.7,"park, point_of_interest, establishment",40.6602037,-73.9689558,4a94c7dcb6fa8e242c2e232acadaf1f05a0d4536,ChIJQwRohxBbwokRmHrfAMb3ixc
11,Chrysler Building,"405 Lexington Ave, New York, NY 10174, USA",4.6,"premise, point_of_interest, establishment",40.7516208,-73.97550199999999,3457c605bb2ffc2b82b6b2fb097df9169c4e61b9,ChIJeWPFRwJZwokRGD60OOo74RU
12,The Frick Collection,"1 E 70th St, New York, NY 10021, USA",4.6,"museum, point_of_interest, establishment",40.771209,-73.9673991,87e936eb75a829e0363d510c2060a6621f83f9c7,ChIJHRH97uxYwokR6CBeDyn1jtg
13,Spirit of New York,"Chelsea Piers, Pier 61, New York, NY 10011, United States",4.4,"restaurant, point_of_interest, food, establishment",40.7479504,-74.01074349999999,2b586174dfaf0d14d821e0fc525ebacd619ba967,ChIJ9f8YY6RZwokRkxx9usQ_vno
14,Battery Park,"New York, NY 10004, USA",4.5,"park, point_of_interest, establishment",40.7032775,-74.0170279,58fc4a0c3ef0ffc426a52c0ea131e1bd7b8d7084,ChIJraKL-BJawokREpxDmF5GcL4
15,Bronx Zoo,"2300 Southern Blvd, Bronx, NY 10460, USA",4.5,"zoo, point_of_interest, establishment",40.8505949,-73.8769982,3ee4872ae045fe0d1b5d37525e0dd63ba4462540,ChIJi9JqUYP0wokRLhCVlxy0bgU
16,Ground Zero Museum Workshop,"420 W 14th St fl 2, New York, NY 10014, USA",4.5,"museum, point_of_interest, establishment",40.741231,-74.00670099999999,17253081513d270bd6adadb81be8931fe65ba9ef,ChIJVdeFgMBZwokR6O7aBJFn0g4
17,African Burial Ground National Historic Monument,"290 Broadway, New York, NY 10007, USA",4.6,"park, point_of_interest, establishment",40.7145049,-74.0043973,e2db8abe6e68bf497b20ce0df15c8e0a0709ad86,ChIJM3a4kCFawokRDRxdeYJQgnE
18,Governors Island National Monument,"10 South St, New York, NY 10004, USA",4.6,"point_of_interest, establishment",40.6919879,-74.01599499999999,e2568410beb651c76959c8c706e1d771fc316fa9,ChIJ2_ey6W9awokRxng4fzLDbPo
19,Federal Hall,"26 Wall St, New York, NY 10005, USA",4.4,"museum, point_of_interest, establishment",40.7073993,-74.0102088,b3fe6301d045106e1267fae5357e6f2aaab812f8,ChIJAaIFAxdawokR8txc3YPbD3A
20,The New York Pass®,"234 W 42nd St, New York, NY 10036, USA",4.2,"travel_agency, point_of_interest, establishment",40.756427,-73.988834,dfaabcd3d76c46067543ffefab4730c4884f4006,ChIJ5-oA5v9YwokRNaOTR_aua14
21,Bateaux New York,"Chelsea Piers, Pier 61, New York, NY 10011, United States",4.5,"restaurant, point_of_interest, food, establishment",40.7474567,-74.00943989999999,2b538434d1e49874ff6731a58c62894dfb11cf2d,ChIJeSRQJLtZwokRX_b4Us3l72c
22,Washington Square Park,"New York, NY 10012, USA",4.6,"park, point_of_interest, establishment",40.7308228,-73.997332,b0df149329a0f6a4006cc5328e3d42acadaf1b4f,ChIJjX494pBZwokRGH620d9eYfo
23,The Met Cloisters,"99 Margaret Corbin Dr, New York, NY 10040, USA",4.7,"museum, point_of_interest, establishment",40.8648628,-73.9317274,8edf774a665aeb294a6d6cf8df4405f4824f7e4f,ChIJK6bycAH0wokRrSnflfrnkZE
24,Brooklyn Bridge Park,"334 Furman St, Brooklyn, NY 11201, USA",4.7,"park, point_of_interest, establishment",40.6995399,-73.9973777,82a3fefae28d96a965db2a0ae55430d26e6a1a8e,ChIJjaFpo0ZawokRBcOFUZ13CaE
25,Take Me Out NYC,"33 E 17th St, New York, NY 10003, USA",4.5,"point_of_interest, establishment",40.7372373,-73.9893388,452fee64be7d9e42751265842ada12b534d33ebe,ChIJKRYZJ4hYwokRN3UH2hMcVQ4
